partition,method,scene,frame,iou
FKIT,Y+X2_M6,aguacate,0,0.852072
FKIT,Y+X2_M6,aguacate,1,0.927826
FKIT,Y+X2_M6,aguacate,2,0.936678
FKIT,Y+X2_M6,aguacate,3,0.929550
FKIT,Y+X2_M6,aguacate,4,0.940212
FKIT,Y+X2_M6,aguacate,5,0.934984
FKIT,Y+X2_M6,aguacate,6,0.953184
FKIT,Y+X2_M6,aguacate,7,0.952961
FKIT,Y+X2_M6,aguacate,8,0.940933
FKIT,Y+X2_M6,aguacate,9,0.954202
FKIT,Y+X2_M6,aguacate,10,0.960652
FKIT,Y+X2_M6,aguacate,11,0.949087
FKIT,Y+X2_M6,aguacate,12,0.949204
FKIT,Y+X2_M6,aguacate,13,0.955150
FKIT,Y+X2_M6,aguacate,14,0.948950
FKIT,Y+X2_M6,aguacate,15,0.954481
FKIT,Y+X2_M6,aguacate,16,0.960417
FKIT,Y+X2_M6,aguacate,17,0.956811
FKIT,Y+X2_M6,aguacate,18,0.959033
FKIT,Y+X2_M6,aguacate,19,0.954034
FKIT,Y+X2_M6,aguacate,20,0.953092
FKIT,Y+X2_M6,aguacate,21,0.953983
FKIT,Y+X2_M6,aguacate,22,0.957514
FKIT,Y+X2_M6,aguacate,23,0.956310
FKIT,Y+X2_M6,aguacate,24,0.958592
FKIT,Y+X2_M6,aguacate,25,0.955695
FKIT,Y+X2_M6,aguacate,26,0.955497
FKIT,Y+X2_M6,aguacate,27,0.953989
FKIT,Y+X2_M6,aguacate,28,0.956208
FKIT,Y+X2_M6,aguacate,29,0.959547
FKIT,Y+X2_M6,aguacate,30,0.954091
FKIT,Y+X2_M6,aguacate,31,0.955923
FKIT,Y+X2_M6,aguacate,32,0.956589
FKIT,Y+X2_M6,aguacate,33,0.958115
FKIT,Y+X2_M6,aguacate,34,0.956036
FKIT,Y+X2_M6,aguacate,35,0.956498
FKIT,Y+X2_M6,aguacate,36,0.957458
FKIT,Y+X2_M6,aguacate,37,0.959056
FKIT,Y+X2_M6,aguacate,38,0.958236
FKIT,Y+X2_M6,aguacate,39,0.961093
FKIT,Y+X2_M6,aguacate,40,0.961920
FKIT,Y+X2_M6,aguacate,41,0.961117
FKIT,Y+X2_M6,aguacate,42,0.959487
FKIT,Y+X2_M6,aguacate,43,0.961027
FKIT,Y+X2_M6,aguacate,44,0.964958
