partition,method,scene,frame,iou
FKIT,S+X2_M3_r0,aguacate,0,0.900479
FKIT,S+X2_M3_r0,aguacate,1,0.891000
FKIT,S+X2_M3_r0,aguacate,2,0.890978
FKIT,S+X2_M3_r0,aguacate,3,0.858299
FKIT,S+X2_M3_r0,aguacate,4,0.859143
FKIT,S+X2_M3_r0,aguacate,5,0.841405
FKIT,S+X2_M3_r0,aguacate,6,0.839906
FKIT,S+X2_M3_r0,aguacate,7,0.857248
FKIT,S+X2_M3_r0,aguacate,8,0.893197
FKIT,S+X2_M3_r0,aguacate,9,0.871302
FKIT,S+X2_M3_r0,aguacate,10,0.857160
FKIT,S+X2_M3_r0,aguacate,11,0.956420
FKIT,S+X2_M3_r0,aguacate,12,0.957292
FKIT,S+X2_M3_r0,aguacate,13,0.956628
FKIT,S+X2_M3_r0,aguacate,14,0.962867
FKIT,S+X2_M3_r0,aguacate,15,0.971046
FKIT,S+X2_M3_r0,aguacate,16,0.974315
FKIT,S+X2_M3_r0,aguacate,17,0.977724
FKIT,S+X2_M3_r0,aguacate,18,0.968273
FKIT,S+X2_M3_r0,aguacate,19,0.974626
FKIT,S+X2_M3_r0,aguacate,20,0.972393
FKIT,S+X2_M3_r0,aguacate,21,0.982029
FKIT,S+X2_M3_r0,aguacate,22,0.985610
FKIT,S+X2_M3_r0,aguacate,23,0.982100
FKIT,S+X2_M3_r0,aguacate,24,0.986591
FKIT,S+X2_M3_r0,aguacate,25,0.984847
FKIT,S+X2_M3_r0,aguacate,26,0.985294
FKIT,S+X2_M3_r0,aguacate,27,0.984843
FKIT,S+X2_M3_r0,aguacate,28,0.986584
FKIT,S+X2_M3_r0,aguacate,29,0.986573
FKIT,S+X2_M3_r0,aguacate,30,0.984319
FKIT,S+X2_M3_r0,aguacate,31,0.971829
FKIT,S+X2_M3_r0,aguacate,32,0.973245
FKIT,S+X2_M3_r0,aguacate,33,0.974208
FKIT,S+X2_M3_r0,aguacate,34,0.970051
FKIT,S+X2_M3_r0,aguacate,35,0.970851
FKIT,S+X2_M3_r0,aguacate,36,0.968716
FKIT,S+X2_M3_r0,aguacate,37,0.975737
FKIT,S+X2_M3_r0,aguacate,38,0.976983
FKIT,S+X2_M3_r0,aguacate,39,0.972321
FKIT,S+X2_M3_r0,aguacate,40,0.975498
FKIT,S+X2_M3_r0,aguacate,41,0.957891
FKIT,S+X2_M3_r0,aguacate,42,0.965131
FKIT,S+X2_M3_r0,aguacate,43,0.962575
FKIT,S+X2_M3_r0,aguacate,44,0.969063
FKIT,S+X2_M3_r0,aguacate,45,0.968105
FKIT,S+X2_M3_r0,aguacate,46,0.969319
