partition,method,scene,frame,iou
FKIT,Y+X2_M9_r2,aguacate,0,0.123132
FKIT,Y+X2_M9_r2,aguacate,1,0.163068
FKIT,Y+X2_M9_r2,aguacate,2,0.182679
FKIT,Y+X2_M9_r2,aguacate,3,0.161106
FKIT,Y+X2_M9_r2,aguacate,4,0.156916
FKIT,Y+X2_M9_r2,aguacate,5,0.158145
FKIT,Y+X2_M9_r2,aguacate,6,0.150253
FKIT,Y+X2_M9_r2,aguacate,7,0.151132
FKIT,Y+X2_M9_r2,aguacate,8,0.147431
FKIT,Y+X2_M9_r2,aguacate,9,0.151136
FKIT,Y+X2_M9_r2,aguacate,10,0.189310
FKIT,Y+X2_M9_r2,aguacate,11,0.354134
FKIT,Y+X2_M9_r2,aguacate,12,0.460711
FKIT,Y+X2_M9_r2,aguacate,13,0.437753
FKIT,Y+X2_M9_r2,aguacate,14,0.356243
FKIT,Y+X2_M9_r2,aguacate,15,0.382743
FKIT,Y+X2_M9_r2,aguacate,16,0.446488
FKIT,Y+X2_M9_r2,aguacate,17,0.670513
FKIT,Y+X2_M9_r2,aguacate,18,0.533029
FKIT,Y+X2_M9_r2,aguacate,19,0.332105
FKIT,Y+X2_M9_r2,aguacate,20,0.276116
FKIT,Y+X2_M9_r2,aguacate,21,0.931601
FKIT,Y+X2_M9_r2,aguacate,22,0.887582
FKIT,Y+X2_M9_r2,aguacate,23,0.860749
FKIT,Y+X2_M9_r2,aguacate,24,0.929169
FKIT,Y+X2_M9_r2,aguacate,25,0.895053
FKIT,Y+X2_M9_r2,aguacate,26,0.940043
FKIT,Y+X2_M9_r2,aguacate,27,0.945081
FKIT,Y+X2_M9_r2,aguacate,28,0.949714
FKIT,Y+X2_M9_r2,aguacate,29,0.952859
FKIT,Y+X2_M9_r2,aguacate,30,0.946596
FKIT,Y+X2_M9_r2,aguacate,31,0.943227
FKIT,Y+X2_M9_r2,aguacate,32,0.952506
FKIT,Y+X2_M9_r2,aguacate,33,0.954263
FKIT,Y+X2_M9_r2,aguacate,34,0.947901
FKIT,Y+X2_M9_r2,aguacate,35,0.954098
FKIT,Y+X2_M9_r2,aguacate,36,0.955610
FKIT,Y+X2_M9_r2,aguacate,37,0.955355
FKIT,Y+X2_M9_r2,aguacate,38,0.957208
FKIT,Y+X2_M9_r2,aguacate,39,0.956701
FKIT,Y+X2_M9_r2,aguacate,40,0.935865
FKIT,Y+X2_M9_r2,aguacate,41,0.952888
FKIT,Y+X2_M9_r2,aguacate,42,0.954148
FKIT,Y+X2_M9_r2,aguacate,43,0.956769
FKIT,Y+X2_M9_r2,aguacate,44,0.957367
FKIT,Y+X2_M9_r2,aguacate,45,0.957764
FKIT,Y+X2_M9_r2,aguacate,46,0.954645
FKIT,Y+X2_M9_r2,aguacate,47,0.954274
FKIT,Y+X2_M9_r2,aguacate,48,0.959717
FKIT,Y+X2_M9_r2,aguacate,49,0.960278
FKIT,Y+X2_M9_r2,aguacate,50,0.964451
FKIT,Y+X2_M9_r2,aguacate,51,0.955408
FKIT,Y+X2_M9_r2,aguacate,52,0.962959
FKIT,Y+X2_M9_r2,aguacate,53,0.957912
FKIT,Y+X2_M9_r2,aguacate,54,0.957573
FKIT,Y+X2_M9_r2,aguacate,55,0.957242
FKIT,Y+X2_M9_r2,aguacate,56,0.958125
FKIT,Y+X2_M9_r2,aguacate,57,0.960197
FKIT,Y+X2_M9_r2,aguacate,58,0.969532
