partition,method,scene,frame,iou
FKIT,SF+X2_M3_r2,aguacate,0,0.920879
FKIT,SF+X2_M3_r2,aguacate,1,0.955429
FKIT,SF+X2_M3_r2,aguacate,2,0.964054
FKIT,SF+X2_M3_r2,aguacate,3,0.964626
FKIT,SF+X2_M3_r2,aguacate,4,0.966152
FKIT,SF+X2_M3_r2,aguacate,5,0.957501
FKIT,SF+X2_M3_r2,aguacate,6,0.964070
FKIT,SF+X2_M3_r2,aguacate,7,0.950252
FKIT,SF+X2_M3_r2,aguacate,8,0.961491
FKIT,SF+X2_M3_r2,aguacate,9,0.959975
FKIT,SF+X2_M3_r2,aguacate,10,0.951058
FKIT,SF+X2_M3_r2,aguacate,11,0.964921
FKIT,SF+X2_M3_r2,aguacate,12,0.968351
FKIT,SF+X2_M3_r2,aguacate,13,0.961755
FKIT,SF+X2_M3_r2,aguacate,14,0.976088
FKIT,SF+X2_M3_r2,aguacate,15,0.978029
FKIT,SF+X2_M3_r2,aguacate,16,0.978563
FKIT,SF+X2_M3_r2,aguacate,17,0.979773
FKIT,SF+X2_M3_r2,aguacate,18,0.975815
FKIT,SF+X2_M3_r2,aguacate,19,0.981950
FKIT,SF+X2_M3_r2,aguacate,20,0.981507
FKIT,SF+X2_M3_r2,aguacate,21,0.989122
FKIT,SF+X2_M3_r2,aguacate,22,0.986514
FKIT,SF+X2_M3_r2,aguacate,23,0.988859
FKIT,SF+X2_M3_r2,aguacate,24,0.983944
FKIT,SF+X2_M3_r2,aguacate,25,0.986722
FKIT,SF+X2_M3_r2,aguacate,26,0.988107
FKIT,SF+X2_M3_r2,aguacate,27,0.991451
FKIT,SF+X2_M3_r2,aguacate,28,0.990005
FKIT,SF+X2_M3_r2,aguacate,29,0.985195
FKIT,SF+X2_M3_r2,aguacate,30,0.989177
FKIT,SF+X2_M3_r2,aguacate,31,0.989931
FKIT,SF+X2_M3_r2,aguacate,32,0.993115
FKIT,SF+X2_M3_r2,aguacate,33,0.988963
FKIT,SF+X2_M3_r2,aguacate,34,0.989138
FKIT,SF+X2_M3_r2,aguacate,35,0.992624
FKIT,SF+X2_M3_r2,aguacate,36,0.991848
FKIT,SF+X2_M3_r2,aguacate,37,0.993138
