partition,method,scene,frame,iou
FKIT,SF+X2_M6_r1,aguacate,0,0.889102
FKIT,SF+X2_M6_r1,aguacate,1,0.960213
FKIT,SF+X2_M6_r1,aguacate,2,0.972507
FKIT,SF+X2_M6_r1,aguacate,3,0.764541
FKIT,SF+X2_M6_r1,aguacate,4,0.742014
FKIT,SF+X2_M6_r1,aguacate,5,0.740432
FKIT,SF+X2_M6_r1,aguacate,6,0.744888
FKIT,SF+X2_M6_r1,aguacate,7,0.761560
FKIT,SF+X2_M6_r1,aguacate,8,0.855592
FKIT,SF+X2_M6_r1,aguacate,9,0.910424
FKIT,SF+X2_M6_r1,aguacate,10,0.960772
FKIT,SF+X2_M6_r1,aguacate,11,0.967544
FKIT,SF+X2_M6_r1,aguacate,12,0.972297
FKIT,SF+X2_M6_r1,aguacate,13,0.964460
FKIT,SF+X2_M6_r1,aguacate,14,0.982125
FKIT,SF+X2_M6_r1,aguacate,15,0.983427
FKIT,SF+X2_M6_r1,aguacate,16,0.985384
FKIT,SF+X2_M6_r1,aguacate,17,0.985986
FKIT,SF+X2_M6_r1,aguacate,18,0.984482
FKIT,SF+X2_M6_r1,aguacate,19,0.988829
FKIT,SF+X2_M6_r1,aguacate,20,0.987554
FKIT,SF+X2_M6_r1,aguacate,21,0.990230
FKIT,SF+X2_M6_r1,aguacate,22,0.988347
FKIT,SF+X2_M6_r1,aguacate,23,0.991770
FKIT,SF+X2_M6_r1,aguacate,24,0.987063
FKIT,SF+X2_M6_r1,aguacate,25,0.988283
FKIT,SF+X2_M6_r1,aguacate,26,0.990020
FKIT,SF+X2_M6_r1,aguacate,27,0.992763
FKIT,SF+X2_M6_r1,aguacate,28,0.992124
FKIT,SF+X2_M6_r1,aguacate,29,0.988582
FKIT,SF+X2_M6_r1,aguacate,30,0.990343
FKIT,SF+X2_M6_r1,aguacate,31,0.989817
FKIT,SF+X2_M6_r1,aguacate,32,0.991857
FKIT,SF+X2_M6_r1,aguacate,33,0.988962
FKIT,SF+X2_M6_r1,aguacate,34,0.989693
FKIT,SF+X2_M6_r1,aguacate,35,0.993067
FKIT,SF+X2_M6_r1,aguacate,36,0.991621
FKIT,SF+X2_M6_r1,aguacate,37,0.623826
FKIT,SF+X2_M6_r1,aguacate,38,0.579263
FKIT,SF+X2_M6_r1,aguacate,39,0.537542
FKIT,SF+X2_M6_r1,aguacate,40,0.505110
FKIT,SF+X2_M6_r1,aguacate,41,0.488372
FKIT,SF+X2_M6_r1,aguacate,42,0.492689
FKIT,SF+X2_M6_r1,aguacate,43,0.483754
FKIT,SF+X2_M6_r1,aguacate,44,0.474871
FKIT,SF+X2_M6_r1,aguacate,45,0.468119
FKIT,SF+X2_M6_r1,aguacate,46,0.456602
FKIT,SF+X2_M6_r1,aguacate,47,0.449129
FKIT,SF+X2_M6_r1,aguacate,48,0.452239
FKIT,SF+X2_M6_r1,aguacate,49,0.448520
FKIT,SF+X2_M6_r1,aguacate,50,0.434279
FKIT,SF+X2_M6_r1,aguacate,51,0.472211
FKIT,SF+X2_M6_r1,aguacate,52,0.435057
FKIT,SF+X2_M6_r1,aguacate,53,0.402116
FKIT,SF+X2_M6_r1,aguacate,54,0.391120
FKIT,SF+X2_M6_r1,aguacate,55,0.386601
FKIT,SF+X2_M6_r1,aguacate,56,0.403466
FKIT,SF+X2_M6_r1,aguacate,57,0.388651
FKIT,SF+X2_M6_r1,aguacate,58,0.378328
FKIT,SF+X2_M6_r1,aguacate,59,0.337876
FKIT,SF+X2_M6_r1,aguacate,60,0.336866
FKIT,SF+X2_M6_r1,aguacate,61,0.337451
FKIT,SF+X2_M6_r1,aguacate,62,0.331966
FKIT,SF+X2_M6_r1,aguacate,63,0.327738
FKIT,SF+X2_M6_r1,aguacate,64,0.323506
FKIT,SF+X2_M6_r1,aguacate,65,0.314484
FKIT,SF+X2_M6_r1,aguacate,66,0.303119
FKIT,SF+X2_M6_r1,aguacate,67,0.284538
FKIT,SF+X2_M6_r1,aguacate,68,0.273479
FKIT,SF+X2_M6_r1,aguacate,69,0.269653
FKIT,SF+X2_M6_r1,aguacate,70,0.264052
FKIT,SF+X2_M6_r1,aguacate,71,0.263848
FKIT,SF+X2_M6_r1,aguacate,72,0.254724
FKIT,SF+X2_M6_r1,aguacate,73,0.251328
FKIT,SF+X2_M6_r1,aguacate,74,0.251630
FKIT,SF+X2_M6_r1,aguacate,75,0.257240
FKIT,SF+X2_M6_r1,aguacate,76,0.255314
FKIT,SF+X2_M6_r1,aguacate,77,0.255200
FKIT,SF+X2_M6_r1,aguacate,78,0.252420
FKIT,SF+X2_M6_r1,aguacate,79,0.256622
FKIT,SF+X2_M6_r1,aguacate,80,0.256943
FKIT,SF+X2_M6_r1,aguacate,81,0.259329
FKIT,SF+X2_M6_r1,aguacate,82,0.261563
FKIT,SF+X2_M6_r1,aguacate,83,0.264281
FKIT,SF+X2_M6_r1,aguacate,84,0.262585
FKIT,SF+X2_M6_r1,aguacate,85,0.261839
FKIT,SF+X2_M6_r1,aguacate,86,0.262892
FKIT,SF+X2_M6_r1,aguacate,87,0.260663
FKIT,SF+X2_M6_r1,aguacate,88,0.259444
FKIT,SF+X2_M6_r1,aguacate,89,0.261264
FKIT,SF+X2_M6_r1,aguacate,90,0.261724
FKIT,SF+X2_M6_r1,aguacate,91,0.259460
FKIT,SF+X2_M6_r1,aguacate,92,0.255263
FKIT,SF+X2_M6_r1,aguacate,93,0.257113
FKIT,SF+X2_M6_r1,aguacate,94,0.252230
FKIT,SF+X2_M6_r1,aguacate,95,0.254216
FKIT,SF+X2_M6_r1,aguacate,96,0.258387
FKIT,SF+X2_M6_r1,aguacate,97,0.252209
FKIT,SF+X2_M6_r1,aguacate,98,0.251295
FKIT,SF+X2_M6_r1,aguacate,99,0.246358
FKIT,SF+X2_M6_r1,aguacate,100,0.246225
FKIT,SF+X2_M6_r1,aguacate,101,0.262757
FKIT,SF+X2_M6_r1,aguacate,102,0.246198
FKIT,SF+X2_M6_r1,aguacate,103,0.246337
FKIT,SF+X2_M6_r1,aguacate,104,0.247782
FKIT,SF+X2_M6_r1,aguacate,105,0.255383
FKIT,SF+X2_M6_r1,aguacate,106,0.254955
FKIT,SF+X2_M6_r1,aguacate,107,0.251692
FKIT,SF+X2_M6_r1,aguacate,108,0.256968
FKIT,SF+X2_M6_r1,aguacate,109,0.266882
FKIT,SF+X2_M6_r1,aguacate,110,0.274940
FKIT,SF+X2_M6_r1,aguacate,111,0.287154
FKIT,SF+X2_M6_r1,aguacate,112,0.286895
FKIT,SF+X2_M6_r1,aguacate,113,0.292244
FKIT,SF+X2_M6_r1,aguacate,114,0.299040
FKIT,SF+X2_M6_r1,aguacate,115,0.302995
FKIT,SF+X2_M6_r1,aguacate,116,0.310193
FKIT,SF+X2_M6_r1,aguacate,117,0.314616
FKIT,SF+X2_M6_r1,aguacate,118,0.319805
FKIT,SF+X2_M6_r1,aguacate,119,0.328656
FKIT,SF+X2_M6_r1,aguacate,120,0.335602
FKIT,SF+X2_M6_r1,aguacate,121,0.336318
FKIT,SF+X2_M6_r1,aguacate,122,0.335786
FKIT,SF+X2_M6_r1,aguacate,123,0.339155
FKIT,SF+X2_M6_r1,aguacate,124,0.335424
FKIT,SF+X2_M6_r1,aguacate,125,0.341468
FKIT,SF+X2_M6_r1,aguacate,126,0.355670
FKIT,SF+X2_M6_r1,aguacate,127,0.368913
FKIT,SF+X2_M6_r1,aguacate,128,0.373994
FKIT,SF+X2_M6_r1,aguacate,129,0.377823
FKIT,SF+X2_M6_r1,aguacate,130,0.382860
FKIT,SF+X2_M6_r1,aguacate,131,0.396908
FKIT,SF+X2_M6_r1,aguacate,132,0.427293
FKIT,SF+X2_M6_r1,aguacate,133,0.456869
FKIT,SF+X2_M6_r1,aguacate,134,0.448691
FKIT,SF+X2_M6_r1,aguacate,135,0.459952
FKIT,SF+X2_M6_r1,aguacate,136,0.450766
FKIT,SF+X2_M6_r1,aguacate,137,0.447516
FKIT,SF+X2_M6_r1,aguacate,138,0.459386
FKIT,SF+X2_M6_r1,aguacate,139,0.468380
FKIT,SF+X2_M6_r1,aguacate,140,0.486587
FKIT,SF+X2_M6_r1,aguacate,141,0.520444
FKIT,SF+X2_M6_r1,aguacate,142,0.520462
FKIT,SF+X2_M6_r1,aguacate,143,0.528400
FKIT,SF+X2_M6_r1,aguacate,144,0.531729
FKIT,SF+X2_M6_r1,aguacate,145,0.532155
FKIT,SF+X2_M6_r1,aguacate,146,0.555305
FKIT,SF+X2_M6_r1,aguacate,147,0.607850
FKIT,SF+X2_M6_r1,aguacate,148,0.708943
FKIT,SF+X2_M6_r1,aguacate,149,0.791897
FKIT,SF+X2_M6_r1,aguacate,150,0.904421
FKIT,SF+X2_M6_r1,aguacate,151,0.985310
