partition,method,scene,frame,iou
FKIT,Y+X2_M6_r2,aguacate,0,0.331109
FKIT,Y+X2_M6_r2,aguacate,1,0.933902
FKIT,Y+X2_M6_r2,aguacate,2,0.939215
FKIT,Y+X2_M6_r2,aguacate,3,0.943239
FKIT,Y+X2_M6_r2,aguacate,4,0.942080
FKIT,Y+X2_M6_r2,aguacate,5,0.951959
FKIT,Y+X2_M6_r2,aguacate,6,0.951429
FKIT,Y+X2_M6_r2,aguacate,7,0.948947
FKIT,Y+X2_M6_r2,aguacate,8,0.938200
FKIT,Y+X2_M6_r2,aguacate,9,0.949354
FKIT,Y+X2_M6_r2,aguacate,10,0.954535
FKIT,Y+X2_M6_r2,aguacate,11,0.947418
FKIT,Y+X2_M6_r2,aguacate,12,0.946508
FKIT,Y+X2_M6_r2,aguacate,13,0.951795
FKIT,Y+X2_M6_r2,aguacate,14,0.945614
FKIT,Y+X2_M6_r2,aguacate,15,0.949562
FKIT,Y+X2_M6_r2,aguacate,16,0.953694
FKIT,Y+X2_M6_r2,aguacate,17,0.951486
FKIT,Y+X2_M6_r2,aguacate,18,0.951356
FKIT,Y+X2_M6_r2,aguacate,19,0.945698
FKIT,Y+X2_M6_r2,aguacate,20,0.946852
FKIT,Y+X2_M6_r2,aguacate,21,0.949895
FKIT,Y+X2_M6_r2,aguacate,22,0.950983
FKIT,Y+X2_M6_r2,aguacate,23,0.952689
FKIT,Y+X2_M6_r2,aguacate,24,0.954426
FKIT,Y+X2_M6_r2,aguacate,25,0.953295
FKIT,Y+X2_M6_r2,aguacate,26,0.950979
FKIT,Y+X2_M6_r2,aguacate,27,0.949363
FKIT,Y+X2_M6_r2,aguacate,28,0.950548
FKIT,Y+X2_M6_r2,aguacate,29,0.954227
FKIT,Y+X2_M6_r2,aguacate,30,0.950615
FKIT,Y+X2_M6_r2,aguacate,31,0.951287
FKIT,Y+X2_M6_r2,aguacate,32,0.954072
FKIT,Y+X2_M6_r2,aguacate,33,0.955844
FKIT,Y+X2_M6_r2,aguacate,34,0.948434
FKIT,Y+X2_M6_r2,aguacate,35,0.951716
FKIT,Y+X2_M6_r2,aguacate,36,0.949421
FKIT,Y+X2_M6_r2,aguacate,37,0.953186
FKIT,Y+X2_M6_r2,aguacate,38,0.954224
FKIT,Y+X2_M6_r2,aguacate,39,0.953395
FKIT,Y+X2_M6_r2,aguacate,40,0.953676
FKIT,Y+X2_M6_r2,aguacate,41,0.949714
FKIT,Y+X2_M6_r2,aguacate,42,0.952141
FKIT,Y+X2_M6_r2,aguacate,43,0.954798
FKIT,Y+X2_M6_r2,aguacate,44,0.957507
FKIT,Y+X2_M6_r2,aguacate,45,0.954050
FKIT,Y+X2_M6_r2,aguacate,46,0.952406
FKIT,Y+X2_M6_r2,aguacate,47,0.954493
FKIT,Y+X2_M6_r2,aguacate,48,0.955290
FKIT,Y+X2_M6_r2,aguacate,49,0.953457
FKIT,Y+X2_M6_r2,aguacate,50,0.954085
FKIT,Y+X2_M6_r2,aguacate,51,0.951196
FKIT,Y+X2_M6_r2,aguacate,52,0.955145
FKIT,Y+X2_M6_r2,aguacate,53,0.954656
FKIT,Y+X2_M6_r2,aguacate,54,0.952763
FKIT,Y+X2_M6_r2,aguacate,55,0.951597
FKIT,Y+X2_M6_r2,aguacate,56,0.953665
FKIT,Y+X2_M6_r2,aguacate,57,0.954249
FKIT,Y+X2_M6_r2,aguacate,58,0.956194
FKIT,Y+X2_M6_r2,aguacate,59,0.956735
FKIT,Y+X2_M6_r2,aguacate,60,0.956978
FKIT,Y+X2_M6_r2,aguacate,61,0.955413
FKIT,Y+X2_M6_r2,aguacate,62,0.952017
FKIT,Y+X2_M6_r2,aguacate,63,0.955334
FKIT,Y+X2_M6_r2,aguacate,64,0.960754
FKIT,Y+X2_M6_r2,aguacate,65,0.957829
FKIT,Y+X2_M6_r2,aguacate,66,0.956824
FKIT,Y+X2_M6_r2,aguacate,67,0.955510
FKIT,Y+X2_M6_r2,aguacate,68,0.954241
FKIT,Y+X2_M6_r2,aguacate,69,0.956408
FKIT,Y+X2_M6_r2,aguacate,70,0.953964
FKIT,Y+X2_M6_r2,aguacate,71,0.954545
FKIT,Y+X2_M6_r2,aguacate,72,0.958101
FKIT,Y+X2_M6_r2,aguacate,73,0.954440
FKIT,Y+X2_M6_r2,aguacate,74,0.959902
FKIT,Y+X2_M6_r2,aguacate,75,0.958898
FKIT,Y+X2_M6_r2,aguacate,76,0.957193
FKIT,Y+X2_M6_r2,aguacate,77,0.958217
FKIT,Y+X2_M6_r2,aguacate,78,0.955255
FKIT,Y+X2_M6_r2,aguacate,79,0.957622
FKIT,Y+X2_M6_r2,aguacate,80,0.958299
FKIT,Y+X2_M6_r2,aguacate,81,0.956792
FKIT,Y+X2_M6_r2,aguacate,82,0.954366
FKIT,Y+X2_M6_r2,aguacate,83,0.954859
FKIT,Y+X2_M6_r2,aguacate,84,0.955604
FKIT,Y+X2_M6_r2,aguacate,85,0.958496
FKIT,Y+X2_M6_r2,aguacate,86,0.957003
FKIT,Y+X2_M6_r2,aguacate,87,0.960450
FKIT,Y+X2_M6_r2,aguacate,88,0.958586
FKIT,Y+X2_M6_r2,aguacate,89,0.956593
FKIT,Y+X2_M6_r2,aguacate,90,0.955732
FKIT,Y+X2_M6_r2,aguacate,91,0.952234
FKIT,Y+X2_M6_r2,aguacate,92,0.953531
FKIT,Y+X2_M6_r2,aguacate,93,0.954467
FKIT,Y+X2_M6_r2,aguacate,94,0.963358
FKIT,Y+X2_M6_r2,aguacate,95,0.961654
FKIT,Y+X2_M6_r2,aguacate,96,0.957976
FKIT,Y+X2_M6_r2,aguacate,97,0.958251
FKIT,Y+X2_M6_r2,aguacate,98,0.958720
FKIT,Y+X2_M6_r2,aguacate,99,0.958163
FKIT,Y+X2_M6_r2,aguacate,100,0.956116
FKIT,Y+X2_M6_r2,aguacate,101,0.953114
FKIT,Y+X2_M6_r2,aguacate,102,0.951497
FKIT,Y+X2_M6_r2,aguacate,103,0.959728
FKIT,Y+X2_M6_r2,aguacate,104,0.962547
FKIT,Y+X2_M6_r2,aguacate,105,0.960752
FKIT,Y+X2_M6_r2,aguacate,106,0.962777
FKIT,Y+X2_M6_r2,aguacate,107,0.962205
FKIT,Y+X2_M6_r2,aguacate,108,0.955631
FKIT,Y+X2_M6_r2,aguacate,109,0.959694
FKIT,Y+X2_M6_r2,aguacate,110,0.957849
FKIT,Y+X2_M6_r2,aguacate,111,0.953972
FKIT,Y+X2_M6_r2,aguacate,112,0.954380
FKIT,Y+X2_M6_r2,aguacate,113,0.955884
FKIT,Y+X2_M6_r2,aguacate,114,0.959953
FKIT,Y+X2_M6_r2,aguacate,115,0.962154
FKIT,Y+X2_M6_r2,aguacate,116,0.961699
FKIT,Y+X2_M6_r2,aguacate,117,0.960824
FKIT,Y+X2_M6_r2,aguacate,118,0.962467
FKIT,Y+X2_M6_r2,aguacate,119,0.965106
FKIT,Y+X2_M6_r2,aguacate,120,0.958247
FKIT,Y+X2_M6_r2,aguacate,121,0.956591
FKIT,Y+X2_M6_r2,aguacate,122,0.955400
FKIT,Y+X2_M6_r2,aguacate,123,0.957125
FKIT,Y+X2_M6_r2,aguacate,124,0.959980
FKIT,Y+X2_M6_r2,aguacate,125,0.957609
FKIT,Y+X2_M6_r2,aguacate,126,0.959184
FKIT,Y+X2_M6_r2,aguacate,127,0.957739
FKIT,Y+X2_M6_r2,aguacate,128,0.959386
FKIT,Y+X2_M6_r2,aguacate,129,0.960782
FKIT,Y+X2_M6_r2,aguacate,130,0.960453
FKIT,Y+X2_M6_r2,aguacate,131,0.959237
FKIT,Y+X2_M6_r2,aguacate,132,0.954047
FKIT,Y+X2_M6_r2,aguacate,133,0.954904
FKIT,Y+X2_M6_r2,aguacate,134,0.964711
FKIT,Y+X2_M6_r2,aguacate,135,0.961712
FKIT,Y+X2_M6_r2,aguacate,136,0.954316
FKIT,Y+X2_M6_r2,aguacate,137,0.957348
FKIT,Y+X2_M6_r2,aguacate,138,0.957122
FKIT,Y+X2_M6_r2,aguacate,139,0.956782
FKIT,Y+X2_M6_r2,aguacate,140,0.956493
FKIT,Y+X2_M6_r2,aguacate,141,0.955228
FKIT,Y+X2_M6_r2,aguacate,142,0.949488
FKIT,Y+X2_M6_r2,aguacate,143,0.955892
FKIT,Y+X2_M6_r2,aguacate,144,0.960329
