partition,method,scene,frame,iou
FKIT,SF+X2_M9,aguacate,0,0.927277
FKIT,SF+X2_M9,aguacate,1,0.919446
FKIT,SF+X2_M9,aguacate,2,0.949425
FKIT,SF+X2_M9,aguacate,3,0.923882
FKIT,SF+X2_M9,aguacate,4,0.951214
FKIT,SF+X2_M9,aguacate,5,0.963803
FKIT,SF+X2_M9,aguacate,6,0.970089
FKIT,SF+X2_M9,aguacate,7,0.810591
FKIT,SF+X2_M9,aguacate,8,0.943213
FKIT,SF+X2_M9,aguacate,9,0.967597
FKIT,SF+X2_M9,aguacate,10,0.961984
FKIT,SF+X2_M9,aguacate,11,0.962014
FKIT,SF+X2_M9,aguacate,12,0.966442
FKIT,SF+X2_M9,aguacate,13,0.961173
FKIT,SF+X2_M9,aguacate,14,0.978899
FKIT,SF+X2_M9,aguacate,15,0.983917
FKIT,SF+X2_M9,aguacate,16,0.983309
FKIT,SF+X2_M9,aguacate,17,0.983063
FKIT,SF+X2_M9,aguacate,18,0.981307
FKIT,SF+X2_M9,aguacate,19,0.983792
FKIT,SF+X2_M9,aguacate,20,0.986561
FKIT,SF+X2_M9,aguacate,21,0.985075
FKIT,SF+X2_M9,aguacate,22,0.984692
FKIT,SF+X2_M9,aguacate,23,0.984146
FKIT,SF+X2_M9,aguacate,24,0.984173
FKIT,SF+X2_M9,aguacate,25,0.982192
FKIT,SF+X2_M9,aguacate,26,0.986441
FKIT,SF+X2_M9,aguacate,27,0.985073
FKIT,SF+X2_M9,aguacate,28,0.987529
FKIT,SF+X2_M9,aguacate,29,0.986479
FKIT,SF+X2_M9,aguacate,30,0.986268
FKIT,SF+X2_M9,aguacate,31,0.985149
FKIT,SF+X2_M9,aguacate,32,0.985988
FKIT,SF+X2_M9,aguacate,33,0.985299
FKIT,SF+X2_M9,aguacate,34,0.983133
FKIT,SF+X2_M9,aguacate,35,0.987478
FKIT,SF+X2_M9,aguacate,36,0.984813
FKIT,SF+X2_M9,aguacate,37,0.986485
FKIT,SF+X2_M9,aguacate,38,0.987845
FKIT,SF+X2_M9,aguacate,39,0.987296
FKIT,SF+X2_M9,aguacate,40,0.988830
FKIT,SF+X2_M9,aguacate,41,0.986990
FKIT,SF+X2_M9,aguacate,42,0.987752
FKIT,SF+X2_M9,aguacate,43,0.988265
FKIT,SF+X2_M9,aguacate,44,0.987382
FKIT,SF+X2_M9,aguacate,45,0.988926
FKIT,SF+X2_M9,aguacate,46,0.989312
FKIT,SF+X2_M9,aguacate,47,0.984740
FKIT,SF+X2_M9,aguacate,48,0.988688
FKIT,SF+X2_M9,aguacate,49,0.987960
FKIT,SF+X2_M9,aguacate,50,0.989950
FKIT,SF+X2_M9,aguacate,51,0.986900
