partition,method,scene,frame,iou
FKIT,FoodMem_mem20,aguacate,0,0.927376
FKIT,FoodMem_mem20,aguacate,1,0.956791
FKIT,FoodMem_mem20,aguacate,2,0.966272
FKIT,FoodMem_mem20,aguacate,3,0.963022
FKIT,FoodMem_mem20,aguacate,4,0.966446
FKIT,FoodMem_mem20,aguacate,5,0.954695
FKIT,FoodMem_mem20,aguacate,6,0.962466
FKIT,FoodMem_mem20,aguacate,7,0.954278
FKIT,FoodMem_mem20,aguacate,8,0.963677
FKIT,FoodMem_mem20,aguacate,9,0.960673
FKIT,FoodMem_mem20,aguacate,10,0.953639
FKIT,FoodMem_mem20,aguacate,11,0.963790
FKIT,FoodMem_mem20,aguacate,12,0.965881
FKIT,FoodMem_mem20,aguacate,13,0.961407
FKIT,FoodMem_mem20,aguacate,14,0.972260
FKIT,FoodMem_mem20,aguacate,15,0.981218
FKIT,FoodMem_mem20,aguacate,16,0.979291
FKIT,FoodMem_mem20,aguacate,17,0.979771
FKIT,FoodMem_mem20,aguacate,18,0.976540
FKIT,FoodMem_mem20,aguacate,19,0.980840
FKIT,FoodMem_mem20,aguacate,20,0.981760
FKIT,FoodMem_mem20,aguacate,21,0.987645
FKIT,FoodMem_mem20,aguacate,22,0.988577
FKIT,FoodMem_mem20,aguacate,23,0.987891
FKIT,FoodMem_mem20,aguacate,24,0.986459
FKIT,FoodMem_mem20,aguacate,25,0.985050
FKIT,FoodMem_mem20,aguacate,26,0.986675
FKIT,FoodMem_mem20,aguacate,27,0.989904
FKIT,FoodMem_mem20,aguacate,28,0.987769
FKIT,FoodMem_mem20,aguacate,29,0.984027
FKIT,FoodMem_mem20,aguacate,30,0.988938
FKIT,FoodMem_mem20,aguacate,31,0.988885
FKIT,FoodMem_mem20,aguacate,32,0.990819
FKIT,FoodMem_mem20,aguacate,33,0.989074
FKIT,FoodMem_mem20,aguacate,34,0.989592
FKIT,FoodMem_mem20,aguacate,35,0.992842
FKIT,FoodMem_mem20,aguacate,36,0.989844
FKIT,FoodMem_mem20,aguacate,37,0.992137
FKIT,FoodMem_mem20,aguacate,38,0.991057
FKIT,FoodMem_mem20,aguacate,39,0.991269
FKIT,FoodMem_mem20,aguacate,40,0.991468
FKIT,FoodMem_mem20,aguacate,41,0.991820
FKIT,FoodMem_mem20,aguacate,42,0.995477
FKIT,FoodMem_mem20,aguacate,43,0.993425
FKIT,FoodMem_mem20,aguacate,44,0.992605
FKIT,FoodMem_mem20,aguacate,45,0.994140
FKIT,FoodMem_mem20,aguacate,46,0.995644
FKIT,FoodMem_mem20,aguacate,47,0.993428
FKIT,FoodMem_mem20,aguacate,48,0.994408
FKIT,FoodMem_mem20,aguacate,49,0.994196
FKIT,FoodMem_mem20,aguacate,50,0.993892
FKIT,FoodMem_mem20,aguacate,51,0.991559
FKIT,FoodMem_mem20,aguacate,52,0.992090
FKIT,FoodMem_mem20,aguacate,53,0.994466
FKIT,FoodMem_mem20,aguacate,54,0.991864
FKIT,FoodMem_mem20,aguacate,55,0.992133
FKIT,FoodMem_mem20,aguacate,56,0.990315
FKIT,FoodMem_mem20,aguacate,57,0.993994
FKIT,FoodMem_mem20,aguacate,58,0.993964
FKIT,FoodMem_mem20,aguacate,59,0.994208
FKIT,FoodMem_mem20,aguacate,60,0.995563
FKIT,FoodMem_mem20,aguacate,61,0.993761
FKIT,FoodMem_mem20,aguacate,62,0.991140
FKIT,FoodMem_mem20,aguacate,63,0.990999
FKIT,FoodMem_mem20,aguacate,64,0.995081
FKIT,FoodMem_mem20,aguacate,65,0.994579
FKIT,FoodMem_mem20,aguacate,66,0.993937
FKIT,FoodMem_mem20,aguacate,67,0.994707
FKIT,FoodMem_mem20,aguacate,68,0.993844
FKIT,FoodMem_mem20,aguacate,69,0.995034
FKIT,FoodMem_mem20,aguacate,70,0.993804
FKIT,FoodMem_mem20,aguacate,71,0.993784
FKIT,FoodMem_mem20,aguacate,72,0.991820
FKIT,FoodMem_mem20,aguacate,73,0.993449
FKIT,FoodMem_mem20,aguacate,74,0.992271
FKIT,FoodMem_mem20,aguacate,75,0.995070
FKIT,FoodMem_mem20,aguacate,76,0.995772
FKIT,FoodMem_mem20,aguacate,77,0.994562
FKIT,FoodMem_mem20,aguacate,78,0.993033
FKIT,FoodMem_mem20,aguacate,79,0.995591
FKIT,FoodMem_mem20,aguacate,80,0.994508
FKIT,FoodMem_mem20,aguacate,81,0.993434
FKIT,FoodMem_mem20,aguacate,82,0.993455
FKIT,FoodMem_mem20,aguacate,83,0.991531
FKIT,FoodMem_mem20,aguacate,84,0.994063
FKIT,FoodMem_mem20,aguacate,85,0.993205
FKIT,FoodMem_mem20,aguacate,86,0.993537
FKIT,FoodMem_mem20,aguacate,87,0.994707
FKIT,FoodMem_mem20,aguacate,88,0.992742
FKIT,FoodMem_mem20,aguacate,89,0.991552
FKIT,FoodMem_mem20,aguacate,90,0.993540
FKIT,FoodMem_mem20,aguacate,91,0.991689
FKIT,FoodMem_mem20,aguacate,92,0.991461
FKIT,FoodMem_mem20,aguacate,93,0.989457
FKIT,FoodMem_mem20,aguacate,94,0.994369
FKIT,FoodMem_mem20,aguacate,95,0.994608
FKIT,FoodMem_mem20,aguacate,96,0.994591
FKIT,FoodMem_mem20,aguacate,97,0.990312
FKIT,FoodMem_mem20,aguacate,98,0.993631
FKIT,FoodMem_mem20,aguacate,99,0.992155
FKIT,FoodMem_mem20,aguacate,100,0.992967
FKIT,FoodMem_mem20,aguacate,101,0.988389
FKIT,FoodMem_mem20,aguacate,102,0.986048
FKIT,FoodMem_mem20,aguacate,103,0.990455
FKIT,FoodMem_mem20,aguacate,104,0.992752
FKIT,FoodMem_mem20,aguacate,105,0.993597
FKIT,FoodMem_mem20,aguacate,106,0.993857
FKIT,FoodMem_mem20,aguacate,107,0.992036
FKIT,FoodMem_mem20,aguacate,108,0.990655
FKIT,FoodMem_mem20,aguacate,109,0.992706
FKIT,FoodMem_mem20,aguacate,110,0.993296
FKIT,FoodMem_mem20,aguacate,111,0.988859
FKIT,FoodMem_mem20,aguacate,112,0.988341
FKIT,FoodMem_mem20,aguacate,113,0.987993
FKIT,FoodMem_mem20,aguacate,114,0.991243
FKIT,FoodMem_mem20,aguacate,115,0.993627
FKIT,FoodMem_mem20,aguacate,116,0.990781
