partition,method,scene,frame,iou
VF,S+X2_M9,1,0,0.763635
VF,S+X2_M9,1,1,0.461183
VF,S+X2_M9,1,2,0.621100
VF,S+X2_M9,1,3,0.689158
VF,S+X2_M9,1,4,0.723798
VF,S+X2_M9,1,5,0.193799
VF,S+X2_M9,1,6,0.172049
VF,S+X2_M9,1,7,0.378264
VF,S+X2_M9,1,8,0.731794
VF,S+X2_M9,1,9,0.678145
VF,S+X2_M9,1,10,0.641254
VF,S+X2_M9,1,11,0.611084
VF,S+X2_M9,1,12,0.626614
VF,S+X2_M9,1,13,0.603507
VF,S+X2_M9,1,14,0.546847
VF,S+X2_M9,1,15,0.652442
VF,S+X2_M9,1,16,0.652210
VF,S+X2_M9,1,17,0.614291
VF,S+X2_M9,1,18,0.563681
VF,S+X2_M9,1,19,0.556168
VF,S+X2_M9,1,20,0.608396
VF,S+X2_M9,1,21,0.621005
VF,S+X2_M9,1,22,0.603315
VF,S+X2_M9,1,23,0.581113
VF,S+X2_M9,1,24,0.583745
VF,S+X2_M9,1,25,0.623113
VF,S+X2_M9,1,26,0.501121
VF,S+X2_M9,1,27,0.505237
VF,S+X2_M9,1,28,0.651255
VF,S+X2_M9,1,29,0.670568
VF,S+X2_M9,1,30,0.674935
VF,S+X2_M9,1,31,0.678986
VF,S+X2_M9,1,32,0.686592
VF,S+X2_M9,1,33,0.639356
VF,S+X2_M9,1,34,0.689808
VF,S+X2_M9,1,35,0.680375
VF,S+X2_M9,1,36,0.654272
VF,S+X2_M9,1,37,0.620946
VF,S+X2_M9,1,38,0.574900
VF,S+X2_M9,1,39,0.632752
VF,S+X2_M9,1,40,0.623661
VF,S+X2_M9,1,41,0.551760
VF,S+X2_M9,1,42,0.607870
VF,S+X2_M9,1,43,0.573776
VF,S+X2_M9,1,44,0.601472
VF,S+X2_M9,1,45,0.575999
VF,S+X2_M9,1,46,0.479932
VF,S+X2_M9,1,47,0.536455
VF,S+X2_M9,1,48,0.612385
VF,S+X2_M9,1,49,0.660401
VF,S+X2_M9,1,50,0.612547
VF,S+X2_M9,1,51,0.613029
VF,S+X2_M9,1,52,0.629690
VF,S+X2_M9,1,53,0.658604
VF,S+X2_M9,1,54,0.639030
VF,S+X2_M9,1,55,0.614916
VF,S+X2_M9,1,56,0.594794
VF,S+X2_M9,1,57,0.554896
VF,S+X2_M9,1,58,0.542297
VF,S+X2_M9,1,59,0.505514
VF,S+X2_M9,1,60,0.607773
VF,S+X2_M9,1,61,0.618349
VF,S+X2_M9,1,62,0.614795
VF,S+X2_M9,1,63,0.608531
VF,S+X2_M9,1,64,0.616611
VF,S+X2_M9,1,65,0.634289
VF,S+X2_M9,1,66,0.644257
VF,S+X2_M9,1,67,0.672364
VF,S+X2_M9,1,68,0.664404
VF,S+X2_M9,1,69,0.662800
VF,S+X2_M9,1,70,0.637439
VF,S+X2_M9,1,71,0.602240
VF,S+X2_M9,1,72,0.623465
VF,S+X2_M9,1,73,0.653004
VF,S+X2_M9,1,74,0.684091
VF,S+X2_M9,1,75,0.674336
VF,S+X2_M9,1,76,0.618146
VF,S+X2_M9,1,77,0.655109
VF,S+X2_M9,1,78,0.557464
VF,S+X2_M9,1,79,0.602903
VF,S+X2_M9,1,80,0.651502
VF,S+X2_M9,1,81,0.659542
VF,S+X2_M9,1,82,0.484798
VF,S+X2_M9,1,83,0.379973
VF,S+X2_M9,1,84,0.405516
VF,S+X2_M9,1,85,0.425907
VF,S+X2_M9,1,86,0.379072
VF,S+X2_M9,1,87,0.458192
VF,S+X2_M9,1,88,0.530943
VF,S+X2_M9,1,89,0.797635
VF,S+X2_M9,1,90,0.798592
VF,S+X2_M9,1,91,0.711428
VF,S+X2_M9,1,92,0.682097
VF,S+X2_M9,1,93,0.693131
VF,S+X2_M9,1,94,0.708232
VF,S+X2_M9,1,95,0.741109
VF,S+X2_M9,1,96,0.755308
VF,S+X2_M9,1,97,0.633616
VF,S+X2_M9,1,98,0.120224
VF,S+X2_M9,1,99,0.004999
VF,S+X2_M9,1,100,0.165255
VF,S+X2_M9,1,101,0.536781
VF,S+X2_M9,1,102,0.522182
VF,S+X2_M9,1,103,0.671097
VF,S+X2_M9,1,104,0.718469
VF,S+X2_M9,1,105,0.583436
VF,S+X2_M9,1,106,0.590716
VF,S+X2_M9,1,107,0.888863
