partition,method,scene,frame,iou
VF,SF+X2_M6_r2,1,0,0.978637
VF,SF+X2_M6_r2,1,1,0.975298
VF,SF+X2_M6_r2,1,2,0.972054
VF,SF+X2_M6_r2,1,3,0.978302
VF,SF+X2_M6_r2,1,4,0.975902
VF,SF+X2_M6_r2,1,5,0.971774
VF,SF+X2_M6_r2,1,6,0.972555
VF,SF+X2_M6_r2,1,7,0.973404
VF,SF+X2_M6_r2,1,8,0.970312
VF,SF+X2_M6_r2,1,9,0.973469
VF,SF+X2_M6_r2,1,10,0.969593
VF,SF+X2_M6_r2,1,11,0.976598
VF,SF+X2_M6_r2,1,12,0.978300
VF,SF+X2_M6_r2,1,13,0.972734
VF,SF+X2_M6_r2,1,14,0.970447
VF,SF+X2_M6_r2,1,15,0.972904
VF,SF+X2_M6_r2,1,16,0.977376
VF,SF+X2_M6_r2,1,17,0.975604
VF,SF+X2_M6_r2,1,18,0.969769
VF,SF+X2_M6_r2,1,19,0.968979
VF,SF+X2_M6_r2,1,20,0.956249
VF,SF+X2_M6_r2,1,21,0.967707
VF,SF+X2_M6_r2,1,22,0.962923
VF,SF+X2_M6_r2,1,23,0.962083
VF,SF+X2_M6_r2,1,24,0.963509
VF,SF+X2_M6_r2,1,25,0.970128
VF,SF+X2_M6_r2,1,26,0.970672
VF,SF+X2_M6_r2,1,27,0.972194
VF,SF+X2_M6_r2,1,28,0.984519
VF,SF+X2_M6_r2,1,29,0.978126
VF,SF+X2_M6_r2,1,30,0.980855
VF,SF+X2_M6_r2,1,31,0.981188
VF,SF+X2_M6_r2,1,32,0.984996
VF,SF+X2_M6_r2,1,33,0.977102
VF,SF+X2_M6_r2,1,34,0.978746
VF,SF+X2_M6_r2,1,35,0.979708
VF,SF+X2_M6_r2,1,36,0.980341
VF,SF+X2_M6_r2,1,37,0.980535
VF,SF+X2_M6_r2,1,38,0.981809
VF,SF+X2_M6_r2,1,39,0.974088
VF,SF+X2_M6_r2,1,40,0.971263
VF,SF+X2_M6_r2,1,41,0.971735
VF,SF+X2_M6_r2,1,42,0.974156
