partition,method,scene,frame,iou
VF,S+X2_M1_r1,1,0,0.765085
VF,S+X2_M1_r1,1,1,0.725991
VF,S+X2_M1_r1,1,2,0.720973
VF,S+X2_M1_r1,1,3,0.762830
VF,S+X2_M1_r1,1,4,0.723798
VF,S+X2_M1_r1,1,5,0.766477
VF,S+X2_M1_r1,1,6,0.743227
VF,S+X2_M1_r1,1,7,0.742266
VF,S+X2_M1_r1,1,8,0.726780
VF,S+X2_M1_r1,1,9,0.724717
VF,S+X2_M1_r1,1,10,0.702845
VF,S+X2_M1_r1,1,11,0.699588
VF,S+X2_M1_r1,1,12,0.722353
VF,S+X2_M1_r1,1,13,0.695197
VF,S+X2_M1_r1,1,14,0.682225
VF,S+X2_M1_r1,1,15,0.771198
VF,S+X2_M1_r1,1,16,0.769081
VF,S+X2_M1_r1,1,17,0.741566
VF,S+X2_M1_r1,1,18,0.681282
VF,S+X2_M1_r1,1,19,0.730418
VF,S+X2_M1_r1,1,20,0.726527
VF,S+X2_M1_r1,1,21,0.770112
VF,S+X2_M1_r1,1,22,0.706431
VF,S+X2_M1_r1,1,23,0.668242
VF,S+X2_M1_r1,1,24,0.678103
VF,S+X2_M1_r1,1,25,0.745333
VF,S+X2_M1_r1,1,26,0.701136
VF,S+X2_M1_r1,1,27,0.727508
VF,S+X2_M1_r1,1,28,0.757209
VF,S+X2_M1_r1,1,29,0.778474
VF,S+X2_M1_r1,1,30,0.794472
VF,S+X2_M1_r1,1,31,0.755197
VF,S+X2_M1_r1,1,32,0.770792
VF,S+X2_M1_r1,1,33,0.753261
VF,S+X2_M1_r1,1,34,0.762457
VF,S+X2_M1_r1,1,35,0.797036
VF,S+X2_M1_r1,1,36,0.790661
VF,S+X2_M1_r1,1,37,0.787525
VF,S+X2_M1_r1,1,38,0.750598
VF,S+X2_M1_r1,1,39,0.790980
VF,S+X2_M1_r1,1,40,0.743992
VF,S+X2_M1_r1,1,41,0.722464
VF,S+X2_M1_r1,1,42,0.748053
VF,S+X2_M1_r1,1,43,0.742000
