partition,method,scene,frame,iou
VF,Y+X2_M6,1,0,0.971336
VF,Y+X2_M6,1,1,0.967515
VF,Y+X2_M6,1,2,0.968490
VF,Y+X2_M6,1,3,0.964202
VF,Y+X2_M6,1,4,0.805720
VF,Y+X2_M6,1,5,0.706070
VF,Y+X2_M6,1,6,0.868790
VF,Y+X2_M6,1,7,0.965900
VF,Y+X2_M6,1,8,0.968842
VF,Y+X2_M6,1,9,0.966180
VF,Y+X2_M6,1,10,0.921689
VF,Y+X2_M6,1,11,0.959172
VF,Y+X2_M6,1,12,0.962928
VF,Y+X2_M6,1,13,0.964110
VF,Y+X2_M6,1,14,0.962579
VF,Y+X2_M6,1,15,0.964248
VF,Y+X2_M6,1,16,0.958877
VF,Y+X2_M6,1,17,0.957305
VF,Y+X2_M6,1,18,0.964580
VF,Y+X2_M6,1,19,0.965356
VF,Y+X2_M6,1,20,0.971035
VF,Y+X2_M6,1,21,0.969561
VF,Y+X2_M6,1,22,0.970973
VF,Y+X2_M6,1,23,0.964783
VF,Y+X2_M6,1,24,0.961880
VF,Y+X2_M6,1,25,0.963373
VF,Y+X2_M6,1,26,0.960432
VF,Y+X2_M6,1,27,0.963372
VF,Y+X2_M6,1,28,0.970459
VF,Y+X2_M6,1,29,0.972100
VF,Y+X2_M6,1,30,0.972381
VF,Y+X2_M6,1,31,0.963812
VF,Y+X2_M6,1,32,0.965906
VF,Y+X2_M6,1,33,0.973058
VF,Y+X2_M6,1,34,0.970455
VF,Y+X2_M6,1,35,0.970064
VF,Y+X2_M6,1,36,0.967524
VF,Y+X2_M6,1,37,0.971592
VF,Y+X2_M6,1,38,0.973056
VF,Y+X2_M6,1,39,0.971794
VF,Y+X2_M6,1,40,0.973980
VF,Y+X2_M6,1,41,0.961810
VF,Y+X2_M6,1,42,0.965447
VF,Y+X2_M6,1,43,0.965985
VF,Y+X2_M6,1,44,0.966707
VF,Y+X2_M6,1,45,0.557549
VF,Y+X2_M6,1,46,0.553939
VF,Y+X2_M6,1,47,0.537182
VF,Y+X2_M6,1,48,0.563542
VF,Y+X2_M6,1,49,0.827010
VF,Y+X2_M6,1,50,0.858248
VF,Y+X2_M6,1,51,0.959465
VF,Y+X2_M6,1,52,0.961328
VF,Y+X2_M6,1,53,0.959769
VF,Y+X2_M6,1,54,0.940255
VF,Y+X2_M6,1,55,0.933459
VF,Y+X2_M6,1,56,0.962739
VF,Y+X2_M6,1,57,0.961511
VF,Y+X2_M6,1,58,0.961866
VF,Y+X2_M6,1,59,0.965730
VF,Y+X2_M6,1,60,0.969696
VF,Y+X2_M6,1,61,0.964089
VF,Y+X2_M6,1,62,0.964344
VF,Y+X2_M6,1,63,0.965663
VF,Y+X2_M6,1,64,0.970304
VF,Y+X2_M6,1,65,0.961983
VF,Y+X2_M6,1,66,0.966288
VF,Y+X2_M6,1,67,0.972800
VF,Y+X2_M6,1,68,0.970264
VF,Y+X2_M6,1,69,0.971017
VF,Y+X2_M6,1,70,0.969430
VF,Y+X2_M6,1,71,0.969227
VF,Y+X2_M6,1,72,0.739365
VF,Y+X2_M6,1,73,0.717722
VF,Y+X2_M6,1,74,0.970250
VF,Y+X2_M6,1,75,0.965645
VF,Y+X2_M6,1,76,0.971831
VF,Y+X2_M6,1,77,0.971102
VF,Y+X2_M6,1,78,0.976105
VF,Y+X2_M6,1,79,0.974821
VF,Y+X2_M6,1,80,0.972608
VF,Y+X2_M6,1,81,0.969368
VF,Y+X2_M6,1,82,0.957025
VF,Y+X2_M6,1,83,0.953192
VF,Y+X2_M6,1,84,0.955197
VF,Y+X2_M6,1,85,0.954690
VF,Y+X2_M6,1,86,0.954196
VF,Y+X2_M6,1,87,0.953879
VF,Y+X2_M6,1,88,0.946610
VF,Y+X2_M6,1,89,0.908452
VF,Y+X2_M6,1,90,0.753964
VF,Y+X2_M6,1,91,0.924819
VF,Y+X2_M6,1,92,0.893997
VF,Y+X2_M6,1,93,0.912087
VF,Y+X2_M6,1,94,0.948903
VF,Y+X2_M6,1,95,0.932020
VF,Y+X2_M6,1,96,0.944538
VF,Y+X2_M6,1,97,0.945087
VF,Y+X2_M6,1,98,0.946249
VF,Y+X2_M6,1,99,0.943923
VF,Y+X2_M6,1,100,0.945742
VF,Y+X2_M6,1,101,0.945471
VF,Y+X2_M6,1,102,0.949424
VF,Y+X2_M6,1,103,0.947047
VF,Y+X2_M6,1,104,0.945336
VF,Y+X2_M6,1,105,0.949930
VF,Y+X2_M6,1,106,0.952394
VF,Y+X2_M6,1,107,0.962175
VF,Y+X2_M6,1,108,0.958399
VF,Y+X2_M6,1,109,0.959142
VF,Y+X2_M6,1,110,0.951130
VF,Y+X2_M6,1,111,0.944868
VF,Y+X2_M6,1,112,0.948846
VF,Y+X2_M6,1,113,0.946935
VF,Y+X2_M6,1,114,0.952036
VF,Y+X2_M6,1,115,0.956787
VF,Y+X2_M6,1,116,0.951647
VF,Y+X2_M6,1,117,0.948072
VF,Y+X2_M6,1,118,0.955157
VF,Y+X2_M6,1,119,0.949151
VF,Y+X2_M6,1,120,0.949340
VF,Y+X2_M6,1,121,0.950186
VF,Y+X2_M6,1,122,0.950895
VF,Y+X2_M6,1,123,0.944967
VF,Y+X2_M6,1,124,0.939107
VF,Y+X2_M6,1,125,0.957157
VF,Y+X2_M6,1,126,0.948971
VF,Y+X2_M6,1,127,0.949163
VF,Y+X2_M6,1,128,0.943290
VF,Y+X2_M6,1,129,0.947931
VF,Y+X2_M6,1,130,0.938445
VF,Y+X2_M6,1,131,0.944690
VF,Y+X2_M6,1,132,0.942986
VF,Y+X2_M6,1,133,0.944844
VF,Y+X2_M6,1,134,0.947063
VF,Y+X2_M6,1,135,0.944540
VF,Y+X2_M6,1,136,0.945847
VF,Y+X2_M6,1,137,0.944670
VF,Y+X2_M6,1,138,0.946395
VF,Y+X2_M6,1,139,0.944296
VF,Y+X2_M6,1,140,0.954369
